Country,Project,Expedition,Location,Date,KnollID,First Observer.x,Second Observer.x,meta_to_deployment_id,First Observer.y,Second Observer.y,Knoll,Time Start,Time End,Notes,Observer,Species,Amount,Length,Confidence,Latitude,Longitude
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,first,Trimma avidori,1,2,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,first,Istigobius decoratus,1,5,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,first,Istigobius decoratus,1,7,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,first,Istigobius decoratus,1,6,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,first,Amblyeleotris steinitzi,1,7,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,first,Pseudochromis fridmani,1,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,first,Pseudochromis springeri,1,5,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Zebrasoma xanthurum,2,27,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Epinephelus fasciatus,1,34,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Epinephelus fasciatus,1,30,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Parupeneus forsskali,1,12,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Parupeneus forsskali,1,10,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Pomacentrus trichrourus,2,5,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Pomacentrus trichrourus,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Pomacentrus trichrourus,1,5,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Pomacentrus trichrourus,2,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Pomacentrus trichrourus,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Pomacentrus trichrourus,2,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Chromis viridis,6,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Chromis viridis,25,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Chromis viridis,8,5,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Chromis viridis,9,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Chromis viridis,40,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Pseudanthias squamipinnis,3,8,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Pseudanthias squamipinnis,2,6,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Ostracion cubicus,1,15,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Aethaloperca rogaa,1,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Pseudocheilinus hexataenia,4,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Amblyglyphidodon leucogaster,1,4,1,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Amblyglyphidodon leucogaster,1,3,1,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Amblyglyphidodon leucogaster,4,2.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Chromis flavaxilla,9,3,1,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Chromis flavaxilla,4,1.5,1,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Chromis flavaxilla,2,2,1,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Chromis flavaxilla,2,1,1,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Anampses meleagrides,1,10,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Synodus variegatus,1,5,1,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Pterois miles,1,30,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Pterois miles,1,25,1,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Ecsenius gravieri,1,7,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Gobiodon citrinus,3,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Gobiodon citrinus,2,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Amblyglyphidodon flavilatus,1,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Amblyglyphidodon flavilatus,1,2,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Amblyglyphidodon flavilatus,2,1,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Cheilodipterus quinquelineatus,2,5,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Cheilodipterus quinquelineatus,5,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Cheilodipterus quinquelineatus,1,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Cheilodipterus quinquelineatus,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Cheilodipterus novemstriatus,13,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Cheilodipterus novemstriatus,9,3.5,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Cheilodipterus novemstriatus,3,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Scolopsis ghanam,1,5,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Plagiotremus tapeinosoma,1,8,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Pseudochromis springeri,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Pseudochromis fridmani,1,2.5,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Chromis flavaxilla,3,1,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Coris caudimacula,1,8,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Coris caudimacula,2,10,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Coris caudimacula,1,14,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Gomphosus caeruleus,1,2,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Paracheilinus octotaenia,3,2,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Paracheilinus octotaenia,1,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Pseudochromis olivaceus,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Ecsenius frontalis,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Ecsenius aroni,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Larabicus quadrilineatus,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,20,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 20,Tal Perevolotsky,Shira Salingre,20,12:32,13:14,,second,Synodus variegatus,1,11,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Zebrasoma xanthurum,1,13,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Zebrasoma xanthurum,1,14,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Parupeneus cyclostomus,1,7,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Parupeneus cyclostomus,1,18,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Cephalopholis miniata,1,27,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Cephalopholis miniata,1,23,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Acanthurus nigrofuscus,1,10,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Acanthurus nigrofuscus,1,12,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Balistapus undulatus,1,16,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Ctenochaetus striatus,1,15,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Parupeneus forsskali,7,8,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Scolopsis ghanam,1,7,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Scolopsis ghanam,14,5,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Scolopsis ghanam,1,9,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Scolopsis ghanam,4,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Pseudanthias squamipinnis,7,6,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Pseudanthias squamipinnis,10,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Pseudanthias squamipinnis,20,5,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Pseudanthias squamipinnis,20,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Pomacentrus trichrourus,3,7,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Pomacentrus trichrourus,3,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Pomacentrus trichrourus,8,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Pomacentrus trichrourus,2,6,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Dascyllus marginatus,6,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Dascyllus marginatus,2,1.5,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Dascyllus marginatus,1,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Istigobius decoratus,1,5,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Istigobius decoratus,2,4,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Istigobius decoratus,3,3.5,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Istigobius decoratus,3,3,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Neopomacentrus miryae,2,7,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Neopomacentrus miryae,30,5,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Ecsenius frontalis,1,5,0,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Ecsenius frontalis,1,2.5,2,,
Israel,EcoCamp,EcoCamp October 2020,Katza,2020-10-13 00:00:00,22,Tal Perevolotsky,Shira Salingre,Tal Perevolotsky and Shira Salingre - 22,Tal Perevolotsky,Shira Salingre,22,13:16,13:46,,first,Cheilodipterus novemstriatus,40,4,0,,
